dataset_id,task_id,protocol_id,method_id,method_name,configuration_id,seed,aggregation_level,uncertainty_type,n_test,source_path,source_sha256,status,notes,Acc,Acc_ci_high,Acc_ci_low,Acc_std,Jump,Jump_std,M-F1,M-Rec,M_F1,M_F1_ci_high,M_F1_ci_low,M_F1_std,M_Rec,M_Rec_ci_high,M_Rec_ci_low,M_Rec_std,M_Recall,M_to_E,M_to_L,Macro-F1,MacroF1,MacroF1_ci_high,MacroF1_ci_low,MacroF1_std,M→E,M→L,Rev,Smooth,Smooth_std
MILLING_CROSS_MACHINE,D1-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3839541547277937,,,,48,,,,0.4742388758782201,,,,0.6164383561643836,,,,,,,,0.3545107987944154,,,,,,,0.1810848541396665,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.7553616866593966,,,,0,,,,0.7696532784071404,,,,0.9902826855123676,,,,,,,,0.7259039777347094,,,,,,,0.0178873910856049,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6466739367502726,,,,0,,,,0.6996291718170581,,,,1.0,,,,,,,,0.5284413004847642,,,,,,,0.0093839581577366,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.7797164667393675,,,,9,,,,0.7052401746724891,,,,0.5706713780918727,,,,,,,,0.7853504478058869,,,,,,,0.0362150863372693,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6608505997818975,,,,0,,,,0.7076151676590411,,,,0.9973498233215548,,,,,,,,0.5408739359217609,,,,,,,0.0348905229799854,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.7237368229734642,,,,9,,,,0.5887240356083087,,,,0.4381625441696113,,,,,,,,0.7190031961439818,,,,,,,0.0336239788961885,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5779716466739367,,,,0,,,,0.5867768595041323,,,,0.6899293286219081,,,,,,,,0.4606209515300425,,,,,,,0.0164448218759057,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.9123954925481644,,,,0,,,,0.9014314928425358,,,,0.9734982332155476,,,,,,,,0.9108384626176146,,,,,,,0.0043668122270742,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5107233733187931,,,,42,,,,0.3410029498525074,,,,0.2553003533568904,,,,,,,,0.5036918440733981,,,,,,,0.1885007278020378,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8135223555070883,,,,0,,,,0.8069251035001882,,,,0.9469964664310954,,,,,,,,0.8118603711089526,,,,,,,0.0568680252304706,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.757179207560887,,,,30,,,,0.7540695116586009,,,,0.7570671378091873,,,,,,,,0.7569090771152819,,,,,,,0.1568792685923439,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.7666303162486369,,,,0,,,,0.7772380291464261,,,,0.9893992932862192,,,,,,,,0.7516844708240381,,,,,,,0.0541575691411935,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,42,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6695747001090513,,,,0,,,,0.5589519650655022,,,,0.508833922261484,,,,,,,,0.6814005632047836,,,,,,,0.1321179036084324,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6513994910941476,,,,0,,,,0.4939411425274091,,,,0.3780918727915194,,,,,,,,0.6568263357744265,,,,,,,0.0157840281800845,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4311159578335151,,,,0,,,,0.5912770958474798,,,,1.0,,,,,,,,0.2385670196603734,,,,,,,0.0087213068491847,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6644856415848782,,,,25,,,,0.5606741573033708,,,,0.4408127208480565,,,,,,,,0.6765443015857654,,,,,,,0.0408074337973798,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6081424936386769,,,,0,,,,0.6637527318139245,,,,0.9390459363957596,,,,,,,,0.495100517787582,,,,,,,0.0273790640222366,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8578698655034533,,,,2,,,,0.8285714285714286,,,,0.8197879858657244,,,,,,,,0.8625555613075636,,,,,,,0.0204935425070956,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6299527444565612,,,,0,,,,0.4571092831962397,,,,0.3436395759717314,,,,,,,,0.6341813618981487,,,,,,,0.0199900799101487,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.9156670301708468,,,,0,,,,0.9069020866773676,,,,0.9982332155477032,,,,,,,,0.9151329540125008,,,,,,,0.0043668122270742,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5063613231552163,,,,39,,,,0.104874446085672,,,,0.0627208480565371,,,,,,,,0.4853681904175233,,,,,,,0.131004366812227,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6059614685568884,,,,1,,,,0.4040747028862478,,,,0.3153710247349823,,,,,,,,0.6196214914934953,,,,,,,0.0906938379427462,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.3638676844783715,,,,56,,,,0.1687116564417178,,,,0.097173144876325,,,,,,,,0.2964297547261931,,,,,,,0.0983546614951517,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6793893129770993,,,,0,,,,0.6036499766027141,,,,0.5697879858657244,,,,,,,,0.6934539520222107,,,,,,,0.0832714701601164,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,52,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5270810614322065,,,,1,,,,0.1886792452830188,,,,0.1280918727915194,,,,,,,,0.5205050505050505,,,,,,,0.132146525120801,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.821882951653944,,,,0,,,,0.828996282527881,,,,0.984982332155477,,,,,,,,0.8121788653168491,,,,,,,0.0285566593310219,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6924754634678298,,,,0,,,,0.7279742765273312,,,,1.0,,,,,,,,0.6168114773948031,,,,,,,0.0196477017047827,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8873137041075972,,,,3,,,,0.8732638888888888,,,,0.8886925795053003,,,,,,,,0.889728185335437,,,,,,,0.0521796364453052,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.7742639040348964,,,,0,,,,0.7824817518248175,,,,0.9469964664310954,,,,,,,,0.7468008551587713,,,,,,,0.0675275655618145,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.8327880770628863,,,,0,,,,0.7994467496542186,,,,0.7659010600706714,,,,,,,,0.8383747140791806,,,,,,,0.0334107766208866,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.7535441657579062,,,,0,,,,0.6840633737185461,,,,0.6484098939929329,,,,,,,,0.7674041010425179,,,,,,,0.0286688019326322,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.901490367139222,,,,0,,,,0.8919026725169525,,,,0.9876325088339224,,,,,,,,0.8989807112459443,,,,,,,0.0043668122270742,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5950563431479462,,,,43,,,,0.5687748783724016,,,,0.5680212014134276,,,,,,,,0.6157186191568452,,,,,,,0.3005822416302766,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.75281715739731,,,,0,,,,0.7655172413793103,,,,0.980565371024735,,,,,,,,0.7430116209113073,,,,,,,0.0718825812712275,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.593965830607052,,,,78,,,,0.5306971904266389,,,,0.450530035335689,,,,,,,,0.6067311954556497,,,,,,,0.1213326236217888,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.777171937477281,,,,0,,,,0.7823926162584309,,,,0.9734982332155476,,,,,,,,0.7750925012513075,,,,,,,0.0701710334788937,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,62,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.7611777535441657,,,,0,,,,0.7716371220020855,,,,0.980565371024735,,,,,,,,0.7544709736165499,,,,,,,0.1054975610306025,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6695747001090513,,,,4,,,,0.5035506778566817,,,,0.3445229681978798,,,,,,,,0.6592084213998648,,,,,,,0.0114156250995102,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6372228280625227,,,,0,,,,0.6940527283874923,,,,1.0,,,,,,,,0.5198526516227763,,,,,,,0.0052981659526075,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6179571065067249,,,,4,,,,0.2716049382716049,,,,0.1651943462897526,,,,,,,,0.6074601000195007,,,,,,,0.0429623913213799,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5783351508542348,,,,36,,,,0.229483282674772,,,,0.1333922261484099,,,,,,,,0.5368589745470081,,,,,,,0.0201111310927585,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5085423482370047,,,,0,,,,0.6225572305974316,,,,0.984982332155477,,,,,,,,0.3806700465584853,,,,,,,0.0122525362349406,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6663031624863686,,,,3,,,,0.492546986390149,,,,0.3356890459363957,,,,,,,,0.6560831281545316,,,,,,,0.012730978326289,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.9051254089422028,,,,0,,,,0.893338782182264,,,,0.965547703180212,,,,,,,,0.9033336993780198,,,,,,,0.0043668122270742,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5136314067611778,,,,34,,,,0.2589395807644883,,,,0.1855123674911661,,,,,,,,0.5264482756375043,,,,,,,0.1768558951965065,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.7495456197746274,,,,2,,,,0.6864716636197441,,,,0.6634275618374559,,,,,,,,0.7631780791434842,,,,,,,0.0685346918971373,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6146855688840421,,,,130,,,,0.4560509554140127,,,,0.3162544169611307,,,,,,,,0.6019455086943726,,,,,,,0.1780406982585342,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6884769174845511,,,,1,,,,0.5758928571428571,,,,0.4558303886925795,,,,,,,,0.7020212199338643,,,,,,,0.0647016011644832,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b6,B6,,72,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.767357324609233,,,,0,,,,0.7445561139028476,,,,0.7853356890459364,,,,,,,,0.769454641558457,,,,,,,0.1628003017477518,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b11,B11,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4976372228280625,,,,0,,,,0.0,,,,0.0,,,,,,,,0.4576617874216502,,,,,,,0.0087956143204214,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b12,B12,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4176663031624864,,,,0,,,,0.5856182100362132,,,,1.0,,,,,,,,0.2088442569354565,,,,,,,0.0039158327932724,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b7,B7,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6695747001090513,,,,17,,,,0.472189349112426,,,,0.3524734982332155,,,,,,,,0.6730044165626726,,,,,,,0.0442896421347906,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b8,B8,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5565249000363505,,,,0,,,,0.642647920328061,,,,0.9690812720848055,,,,,,,,0.4633453210672467,,,,,,,0.0254126662846649,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b9,B9,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6059614685568884,,,,2,,,,0.5146520146520146,,,,0.4964664310954063,,,,,,,,0.6273173819045379,,,,,,,0.0184086710594193,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b10,B10,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.4925481643038895,,,,0,,,,0.0,,,,0.0,,,,,,,,0.4525442384218102,,,,,,,0.0081722321289725,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b1,B1,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.9051254089422028,,,,0,,,,0.893338782182264,,,,0.965547703180212,,,,,,,,0.9033336993780198,,,,,,,0.0043668122270742,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b2,B2,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5423482370047256,,,,42,,,,0.3289940828402367,,,,0.2455830388692579,,,,,,,,0.5591221747759483,,,,,,,0.1986899563318777,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b3,B3,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6841148673209742,,,,0,,,,0.5694444444444444,,,,0.5070671378091873,,,,,,,,0.7029560583435498,,,,,,,0.0704997573993207,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b4,B4,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.6306797528171574,,,,113,,,,0.4959802102659245,,,,0.3542402826855124,,,,,,,,0.6193223683485817,,,,,,,0.1666376302612617,
MILLING_CROSS_MACHINE,D2-M,MILLING_CROSS_MACHINE_5SEED,b5,B5,,82,seed_point,point_estimate,,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_seed.csv,c5e87dfd5ad1197d4b3fd9df14322442f916982d7cfafb1fdc58e90b79fadf07,AUTHORITATIVE,,0.5965103598691385,,,,3,,,,0.4227093872962338,,,,0.3321554770318021,,,,,,,,0.6105013572968732,,,,,,,0.0654002911208151,
