ID,condition,run_id,relative_tool_life,cumulative_variation_l1,dataset_id,task_id,protocol_id,aggregation_level,uncertainty_type,n_test,test_universe,source_path,status
A1,C6,288,0.9108910891089109,7.139373023994267,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,289,0.9141914191419142,7.139849614351988,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,290,0.9174917491749175,7.140843814704567,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,291,0.9207920792079208,7.141357279382646,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,292,0.9240924092409241,7.141929946374148,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,293,0.9273927392739274,7.142550156917423,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,294,0.9306930693069307,7.142947274725884,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,295,0.933993399339934,7.143502372782677,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,296,0.9372937293729373,7.143648924306035,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,297,0.9405940594059405,7.143803451675922,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,298,0.9438943894389439,7.143863870296627,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,299,0.9471947194719472,7.144077918492258,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,300,0.9504950495049505,7.144408270251006,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,301,0.9537953795379538,7.144512870814651,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,302,0.9570957095709571,7.144850043579936,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,303,0.9603960396039604,7.144911841023713,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,304,0.9636963696369637,7.145216541364789,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,305,0.966996699669967,7.145354290492833,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,306,0.9702970297029703,7.145637936424464,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,307,0.9735973597359736,7.145657951477915,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,308,0.976897689768977,7.145872252993286,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,309,0.9801980198019802,7.146024516317993,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,310,0.9834983498349835,7.146194156259298,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,311,0.9867986798679867,7.146710083819926,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,312,0.9900990099009901,7.147153720259666,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,313,0.9933993399339934,7.147779795341194,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,314,0.9966996699669967,7.147796368226409,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A1,C6,315,1.0,7.14858040958643,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,12,0.0,0.0,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,13,0.0033003300330033004,0.0064208451814801865,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,14,0.006600660066006601,0.008281586460290442,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,15,0.009900990099009901,0.012959931917429057,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,16,0.013201320132013201,0.01674791442438747,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,17,0.0165016501650165,0.02390321440692727,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,18,0.019801980198019802,0.027628392347974814,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,19,0.0231023102310231,0.03596101182486859,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,20,0.026402640264026403,0.037777921591228586,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,21,0.0297029702970297,0.051993982525761914,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,22,0.033003300330033,0.05899207216527155,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,23,0.036303630363036306,0.06368070401821221,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,24,0.039603960396039604,0.06650173280887026,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,25,0.0429042904290429,0.06912295143765153,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,26,0.0462046204620462,0.07209343505033351,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,27,0.04950495049504951,0.07354126876162896,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,28,0.052805280528052806,0.07476894355674026,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,29,0.056105610561056105,0.07610068976251418,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,30,0.0594059405940594,0.07700372199918246,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,31,0.0627062706270627,0.07806433050501155,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,32,0.066006600660066,0.07825114475414474,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,33,0.06930693069306931,0.07940116244696083,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,34,0.07260726072607261,0.08000118710453719,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,35,0.07590759075907591,0.08042736910886117,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,36,0.07920792079207921,0.08073075451928627,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,37,0.08250825082508251,0.0811889027057229,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,38,0.0858085808580858,0.08181029757465641,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,39,0.0891089108910891,0.08193740329047892,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,40,0.0924092409240924,0.08205216187374852,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,41,0.09570957095709572,0.08220735436253958,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,42,0.09900990099009901,0.0826361695737683,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,43,0.10231023102310231,0.08300261139609874,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,44,0.10561056105610561,0.08332937359934003,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,45,0.10891089108910891,0.08400243280082673,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,46,0.11221122112211221,0.08419600342487013,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,47,0.11551155115511551,0.08438891733641822,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,48,0.1188118811881188,0.08468628022097724,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,49,0.12211221122112212,0.08493034616237483,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,50,0.1254125412541254,0.08536152437750695,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,51,0.12871287128712872,0.08593378709893303,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,52,0.132013201320132,0.08622687038868816,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,53,0.1353135313531353,0.08693231309067345,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,54,0.13861386138613863,0.08743236075722803,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,55,0.1419141914191419,0.08827756263811895,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,56,0.14521452145214522,0.088770570055026,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,57,0.1485148514851485,0.09001768640629654,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,58,0.15181518151815182,0.0905576437376037,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,59,0.1551155115511551,0.09249531379033399,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,60,0.15841584158415842,0.09339195945794794,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,61,0.1617161716171617,0.09490401263994122,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,62,0.16501650165016502,0.09569179239931966,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,63,0.16831683168316833,0.0979554754118368,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,64,0.1716171617161716,0.09838458535347351,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,65,0.17491749174917492,0.10293617766509623,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,66,0.1782178217821782,0.10376742867269911,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,67,0.18151815181518152,0.10874106157659459,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,68,0.1848184818481848,0.1134335942166462,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,69,0.18811881188118812,0.12197535785851915,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,70,0.19141914191419143,0.1334177123276749,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,71,0.19471947194719472,0.1469677957904539,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,72,0.19801980198019803,0.15863688089947048,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,73,0.20132013201320131,0.18440898441915682,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,74,0.20462046204620463,0.2028675405676546,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,75,0.2079207920792079,0.23004899498363388,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,76,0.21122112211221122,0.24725451541736457,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,77,0.2145214521452145,0.2732150668688008,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,78,0.21782178217821782,0.3007773859060977,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,79,0.22112211221122113,0.3075938185596281,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,80,0.22442244224422442,0.331951620164969,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,81,0.22772277227722773,0.3375240284855111,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,82,0.23102310231023102,0.3510281828819641,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,83,0.23432343234323433,0.35768895709599086,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,84,0.2376237623762376,0.36237827692545527,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,85,0.24092409240924093,0.36977347617544487,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,86,0.24422442244224424,0.3795012603262533,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,87,0.24752475247524752,0.41059076176941356,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,88,0.2508250825082508,0.4540164327215752,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,89,0.25412541254125415,0.47191300194888813,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,90,0.25742574257425743,0.5261209238862817,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,91,0.2607260726072607,0.5666949178729391,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,92,0.264026402640264,0.6244381178598953,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,93,0.26732673267326734,0.6553479527442315,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,94,0.2706270627062706,0.7394618239772781,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,95,0.2739273927392739,0.7590477794762647,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,96,0.27722772277227725,0.8769087713772031,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,97,0.28052805280528054,1.0015925309139149,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,98,0.2838283828382838,1.087980762495074,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,99,0.2871287128712871,1.4464625133303304,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,100,0.29042904290429045,1.530721983117002,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,101,0.29372937293729373,1.6300343238896606,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
A2,C6,102,0.297029702970297,1.6949871874951343,PHM2010,D1,PHM_D1_FROZEN_B11_B12,run_cumulative_probability_variation,none,304,run_id_12_315_common_304,figures/fig4_ablation/A1_A6_cumulative_variation.csv,DERIVED
